categoria,codigo,nombre,precio,costo,existencia_listado,existencia_inicial,codigo_barras,activo,nota
Galletas y bizcochos,8901972057493,DANISH GALLETAS PREMIUM,190.00,120.3800,0.00,0.00,8901972057493,sí,
Galletas y bizcochos,8901972073592,DANISH PRIDE GALLETA DE LUJO,175.00,98.8700,0.00,0.00,8901972073592,sí,
Galletas y bizcochos,8904006230077,DYNAS GALLETA SANDWICCH CREAM,20.00,10.0000,0.00,0.00,8904006230077,sí,
Galletas y bizcochos,8901972068666,GALLETA BUTTER COOKIES,100.00,44.1400,-1.00,0.00,8901972068666,sí,
Galletas y bizcochos,781718687720,GALLETA CHOCO CHIP,60.00,25.0000,0.00,0.00,781718687720,sí,
Galletas y bizcochos,8902335013163,GALLETA DANESA GRANDE,165.00,98.8700,0.00,0.00,8902335013163,sí,
Galletas y bizcochos,8902335013156,GALLETA DANESA PEQ,110.00,56.4900,0.00,0.00,8902335013156,sí,
Galletas y bizcochos,781718687737,GALLETA DE AVENA,60.00,41.3000,-18.00,0.00,781718687737,sí,
Galletas y bizcochos,8901972071888,GALLETAS BUTTER COOKIES,125.00,0.0000,0.00,0.00,8901972071888,sí,
Galletas y bizcochos,8902335006189,GALLETAS DANISH REGALIA 4.0 OZ,100.00,49.4300,0.00,0.00,8902335006189,sí,
Galletas y bizcochos,8902335005236,GALLETAS NAVIDEÑAS VAINILLA,50.00,22.0692,0.00,0.00,8902335005236,sí,
Galletas y bizcochos,765351901221,GINA GALLETA CHEESE,15.00,8.3863,0.00,0.00,765351901221,sí,
Galletas y bizcochos,888109010683,HOSTESS TWINKIES SPOGE,40.00,26.3593,0.00,0.00,888109010683,sí,
Galletas y bizcochos,7896071021210,KELLI GALLETAS VARIADAS,30.00,23.0000,0.00,0.00,7896071021210,sí,
Galletas y bizcochos,809552099283,LLENITAS DE CHOCOLATES,5.00,2.5425,0.00,0.00,809552099283,sí,
Galletas y bizcochos,809552088708,LLENITAS DE LIMON,5.00,2.5425,-1.00,0.00,809552088708,sí,
Galletas y bizcochos,8095520099247,LLENITAS DE VANILLAS,5.00,2.5425,0.00,0.00,8095520099247,sí,
Galletas y bizcochos,8410120500038,MARIA GALLETAS CUETARA 200G,50.00,40.0000,0.00,0.00,8410120500038,sí,
Galletas y bizcochos,797936000470,MARIA LIDO GALLETA 135G,30.00,14.0000,0.00,0.00,797936000470,sí,
Galletas y bizcochos,7896003701180,MARILAN GALLETA WAFER BAUNY,35.00,23.2550,0.00,0.00,7896003701180,sí,
Galletas y bizcochos,8904006291009,MINEES RICH CHOCOLATE,5.00,3.0000,0.00,0.00,8904006291009,sí,
Galletas y bizcochos,8904006291016,MINEES RICH VANILLA MORADA,5.00,3.0000,0.00,0.00,8904006291016,sí,
Galletas y bizcochos,8904006291047,MINEES SANDWICH COOKIES,5.00,3.0000,0.00,0.00,8904006291047,sí,
Galletas y bizcochos,8904006291030,MINEES STRAWBERRY CREMA,5.00,3.0000,0.00,0.00,8904006291030,sí,
Galletas y bizcochos,8904006291023,MINEES VANILLA CHOCOLATE RICH,5.00,3.0000,0.00,0.00,8904006291023,sí,
Galletas y bizcochos,8410368033848,MINI CONCHAS DUOCAO,25.00,13.0000,0.00,0.00,8410368033848,sí,
Galletas y bizcochos,8410368033312,MINI CONCHAS ORIGINAL,35.00,13.0000,0.00,0.00,8410368033312,sí,
Galletas y bizcochos,7702189041197,MINIS QUAKER,25.00,14.0100,0.00,0.00,7702189041197,sí,
Galletas y bizcochos,80602316,MIXMAX,35.00,20.0000,6.00,6.00,80602316,sí,
Galletas y bizcochos,7702011003881,MOMENTS GALLETAS 280G,70.00,44.0000,0.00,0.00,7702011003881,sí,
Galletas y bizcochos,787692834624,OATMEAL RAISIN COOKIE,260.00,150.0000,0.00,0.00,787692834624,sí,
Galletas y bizcochos,7702133009037,OREO CAKESTERS,40.00,21.0000,-3.00,0.00,7702133009037,sí,
Galletas y bizcochos,7750168002240,OREO CHOCOLATE,15.00,15.0000,0.00,0.00,7750168002240,sí,
Galletas y bizcochos,7622202217579,OREO ROLLO REG. EXTRA CONTENIDO,70.00,41.1300,0.00,0.00,7622202217579,sí,
Galletas y bizcochos,787692835324,PUMPKIN SPICE COMPLETE COOKIE,150.00,100.0000,0.00,0.00,787692835324,sí,
Galletas y bizcochos,7702025182329,RECREO GALLETAS,5.00,2.0000,0.00,0.00,7702025182329,sí,
Galletas y bizcochos,7702025182305,RECREO GALLETAS PACKS,70.00,50.0000,0.00,0.00,7702025182305,sí,
Galletas y bizcochos,8410368002936,RIZADA INTEGRALES 3/1,30.00,15.2100,0.00,0.00,8410368002936,sí,
Galletas y bizcochos,8410368000390,ROBIN RELLENO CREMA UNIDAD,35.00,18.7500,0.00,0.00,8410368000390,sí,
Galletas y bizcochos,8410368034678,ROBIN RELLENO DE CREMA PAQ.,130.00,75.0000,0.00,0.00,8410368034678,sí,
Galletas y bizcochos,80661641,ROLLINO COCOA,40.00,24.0000,2.00,2.00,80661641,sí,
Galletas y bizcochos,8001585010103,ROLLINO PISTACCHO,45.00,26.0000,0.00,0.00,8001585010103,sí,
Galletas y bizcochos,80633051,ROLLINO PISTACCHO,45.00,26.0000,4.00,4.00,80633051,sí,
Galletas y bizcochos,781718687713,ROLLO DE CANELA,75.00,30.0000,0.00,0.00,781718687713,sí,
Galletas y bizcochos,7702011048301,SULITIDAS NAVIDEÑAS GALLETAS 8.45G,80.00,53.0000,0.00,0.00,7702011048301,sí,
Galletas y bizcochos,7702011003553,SULTIDA HAPPY HOLIDAYS GALLETAS,70.00,40.0000,0.00,0.00,7702011003553,sí,
Galletas y bizcochos,7702011014184,SULTIDA NAVIDEÑAS GALLETA 240G,80.00,54.0000,0.00,0.00,7702011014184,sí,
Galletas y bizcochos,8904006205082,TREFF CHOCO VANILLA PQ,15.00,10.0000,0.00,0.00,8904006205082,sí,
Galletas y bizcochos,8904006206065,TREFF CREAN FRESH CHOCOLATE,35.00,8.9935,0.00,0.00,8904006206065,sí,
Galletas y bizcochos,8904006291054,TREFF MINEES 10 PAKS GALLETA,60.00,40.0000,0.00,0.00,8904006291054,sí,
Galletas y bizcochos,80633044,TRONCCETTO BALCONI GALLETA,15.00,8.0000,0.00,0.00,80633044,sí,
Galletas y bizcochos,7891962005553,VISCONTI GALL-VARIADO 140G,35.00,25.0000,0.00,0.00,7891962005553,sí,
Galletas y bizcochos,787692838349,WHITE CHOCOLATE MACADAMIA,260.00,150.0000,0.00,0.00,787692838349,sí,
Chocolates,7702993042311,BIANCHI CARAMELO Y MANI,40.00,23.6400,0.00,0.00,7702993042311,sí,
Chocolates,7702993022283,CHOCOLATE BLANCO BIANCHI,120.00,64.7800,0.00,0.00,7702993022283,sí,
Chocolates,776,CHOCOLATE CON ALCOHOLMINIATURA,15.00,10.2600,0.00,0.00,,sí,
Chocolates,764090052515,CORTES ALMENDRA,45.00,27.7777,0.00,0.00,764090052515,sí,
Chocolates,764090052478,CORTES PREMIUM CONO CREAM,45.00,27.7777,0.00,0.00,764090052478,sí,
Chocolates,764090052454,CORTES WAFFLE,45.00,27.7777,0.00,0.00,764090052454,sí,
Chocolates,764090052119,CRACHI CHOCOLATE,25.00,16.0417,0.00,0.00,764090052119,sí,
Chocolates,7891000369371,CRUNCH CHOCOLATE,190.00,112.0231,3.00,3.00,7891000369371,sí,
Chocolates,8690997158611,ECLAINS ASSRTED CHOCOLATE,330.00,235.6900,0.00,0.00,8690997158611,sí,
Chocolates,869302920023,ELVAN ICEBERG CHOCOLTE 50G,220.00,170.0000,0.00,0.00,869302920023,sí,
Chocolates,7891233,GAROTO CHOCOLATE 7 G,5.00,5.0000,0.00,0.00,,sí,
Chocolates,8690997111753,GIFT CHOCOLATES SULTIDOS,160.00,106.0000,0.00,0.00,8690997111753,sí,
Chocolates,7899970401206,"HERSHEY,S CHOCO TUBES",40.00,25.0000,1.00,1.00,7899970401206,sí,
Chocolates,7891000248768,KIT KAT DARK,105.00,62.1470,51.00,51.00,7891000248768,sí,
Chocolates,7891000249239,KIT KAT WHITE BLANCO,105.00,62.1470,4.00,4.00,7891000249239,sí,
Chocolates,8746197756475,MANI CON CHOCOLATE,55.00,35.0000,0.00,0.00,8746197756475,sí,
Chocolates,764090052157,MAS-MAS CHOCOLATE,50.00,27.9000,-16.00,0.00,764090052157,sí,
Chocolates,764090052133,MILK CHOCOLATE BARRA,50.00,27.9000,-15.00,0.00,764090052133,sí,
Chocolates,764090052430,PREMIUM CHOCOLATE CACAO,40.00,30.0000,0.00,0.00,764090052430,sí,
Chocolates,764090052416,PREMIUM CHOCOLATE CAFE,45.00,27.7777,0.00,0.00,764090052416,sí,
Chocolates,764090053703,ROCKY ALMENDRAS TOSTADAS,65.00,35.8563,5.00,5.00,764090053703,sí,
Chocolates,764090052171,ROCKY KID CHOCOLATE,25.00,16.0417,0.00,0.00,764090052171,sí,
Chocolates,8413725004062,SAN ANDRES TURRONES,100.00,52.6666,0.00,0.00,8413725004062,sí,
Chocolates,8412704007308,TURRON IMPERIAL DON RODRIGO,100.00,31.7800,-1.00,0.00,8412704007308,sí,
Chicles y caramelos,840004098302,AVENGERS MARTILLO DULCE,75.00,105.0000,0.00,0.00,840004098302,sí,
Chicles y caramelos,7702133853265,CERTS AQUA SANDIA,15.00,15.0000,0.00,0.00,7702133853265,sí,
Chicles y caramelos,7702133100130,CHICLETS ADANS EXTEND DUKA WOS,20.00,6.3300,0.00,0.00,7702133100130,sí,
Chicles y caramelos,7891200001637,COQUI,85.00,49.5000,0.00,0.00,7891200001637,sí,
Chicles y caramelos,7777,DULCE CON JUEGUETE,50.00,15.0000,11.00,11.00,,sí,
Chicles y caramelos,8410525116759,FINI JELLY BANANAS,60.00,43.0000,0.00,0.00,8410525116759,sí,
Chicles y caramelos,8410525143403,FINI PASTEQUE,60.00,43.0000,0.00,0.00,8410525143403,sí,
Chicles y caramelos,8410525211065,FINI SOUR LACES,70.00,40.0000,0.00,0.00,8410525211065,sí,
Chicles y caramelos,7896058593839,FRUTINAS GOMITAS,60.00,0.0000,0.00,0.00,7896058593839,sí,
Chicles y caramelos,763061080892,FUN FACTORY JEEP,125.00,72.5000,0.00,0.00,763061080892,sí,
Chicles y caramelos,7896451908575,GOMITAS NAVIDEÑAS,190.00,118.6400,0.00,0.00,7896451908575,sí,
Chicles y caramelos,7891151017404,GOMUTCHO GOMITAS,10.00,4.0000,0.00,0.00,7891151017404,sí,
Chicles y caramelos,7622210427045,HALLS BARRA CHERRY,30.00,13.0374,55.00,55.00,7622210427045,sí,
Chicles y caramelos,7622210427076,HALLS MENTHOL LYPTUS BARRAS,30.00,13.0374,45.00,45.00,7622210427076,sí,
Chicles y caramelos,7622202015212,HALLS STRONG BARRAS,30.00,13.0374,44.00,44.00,7622202015212,sí,
Chicles y caramelos,872635001802,HELLO KITTY HEADULIGHT POP,50.00,33.0000,0.00,0.00,872635001802,sí,
Chicles y caramelos,872635001246,HELLO KITTY MARSHMALLOW POPS,100.00,68.5000,0.00,0.00,872635001246,sí,
Chicles y caramelos,8850197580951,HUEVO KING EGG,100.00,15.0000,13.00,13.00,8850197580951,sí,
Chicles y caramelos,7896286601900,ICEKISS MENTHOLYPTUS,20.00,6.5375,0.00,0.00,7896286601900,sí,
Chicles y caramelos,840004097466,LAPTOP CAR C/DULCE,125.00,63.2600,0.00,0.00,840004097466,sí,
Chicles y caramelos,7801615692283,MENTITAS FRESCOLI,15.00,10.0000,0.00,0.00,7801615692283,sí,
Chicles y caramelos,78925281,MENTOS FRESA 12,45.00,8.7200,0.00,0.00,78925281,sí,
Chicles y caramelos,78914681,MENTOS MENTA,60.00,16.8785,0.00,0.00,78914681,sí,
Chicles y caramelos,78930643,MENTOS TUTTI FRUTTI 12,35.00,19.0000,0.00,0.00,78930643,sí,
Chicles y caramelos,7896262304306,MENTOS VARIADOS,50.00,22.5047,0.00,0.00,7896262304306,sí,
Chicles y caramelos,763061082001,MILITARY HUMMER/ARMY,110.00,72.5000,0.00,0.00,763061082001,sí,
Chicles y caramelos,816251010428,MOTO 9P FANTASY TOYS,160.00,101.8333,0.00,0.00,816251010428,sí,
Chicles y caramelos,787545004914,OLI GELATINA,35.00,19.4200,480.00,480.00,787545004914,sí,
Chicles y caramelos,7702402057615,PALETA TOSH,65.00,37.1243,4.00,4.00,7702402057615,sí,
Chicles y caramelos,871478617225,PRINCESA POP TOY PIZARRA,150.00,100.0000,0.00,0.00,871478617225,sí,
Chicles y caramelos,854929006557,SOUR BELTS TIRAS ACIDAS,15.00,7.3100,2.00,2.00,854929006557,sí,
Chicles y caramelos,7702133879494,SPARKIES BUBBALOO ADAMS,20.00,6.5601,0.00,0.00,7702133879494,sí,
Chicles y caramelos,7622201801229,TRIDEN SPLASH VAINILLA,50.00,25.2800,0.00,0.00,7622201801229,sí,
Chicles y caramelos,7622202212062,TRIDENT BOTELLA SPLASH,200.00,120.6000,0.00,0.00,7622202212062,sí,
Chicles y caramelos,7622210171115,TRIDENT CHIQUITO,10.00,4.2900,0.00,0.00,7622210171115,sí,
Chicles y caramelos,7622201776664,TRIDENT MENTA,30.00,16.2973,73.00,73.00,7622201776664,sí,
Chicles y caramelos,7702133862793,TRIDENT SANDIA,25.00,9.1500,0.00,0.00,7702133862793,sí,
Chicles y caramelos,7622210973436,TRIDENT VUP FRESA,55.00,31.9100,0.00,0.00,7622210973436,sí,
Chicles y caramelos,7622210461674,TRIDENT WHITE FRESA,25.00,9.7700,0.00,0.00,7622210461674,sí,
Chicles y caramelos,7622210461704,TRIDENT WHITE MENTA,25.00,9.1500,0.00,0.00,7622210461704,sí,
Chicles y caramelos,7622210461728,TRIDENT WHITE MIORA AZUL + OFERTA,25.00,5.4800,0.00,0.00,7622210461728,sí,
Chicles y caramelos,7622210461742,TRIDENT WHITE YERBABUENA,25.00,13.0000,-1.00,0.00,7622210461742,sí,
Chicles y caramelos,7622202395130,TRIDENT X SPLASH SANDIA,60.00,30.2661,-9.00,0.00,7622202395130,sí,
Chicles y caramelos,7622202395536,TRIDENT.X YERBABUENA.17.1.G,60.00,30.2661,14.00,14.00,7622202395536,sí,
Chicles y caramelos,7622210938282,TRIDENTE VAL U PARK CANELA,50.00,27.1800,0.00,0.00,7622210938282,sí,
Chicles y caramelos,7622202394799,TRIDENTX SPLASH FRESA,60.00,30.2661,22.00,22.00,7622202394799,sí,
Chicles y caramelos,763061080700,YOYO CANDY TOYS,80.00,50.0000,0.00,0.00,763061080700,sí,
Dulces típicos,820,D.R PAQUETE DE BANDEJA DE,155.00,90.0000,5.00,5.00,,sí,
Dulces típicos,819,D.R PAQUETE DE COCADA,190.00,105.0000,5.00,5.00,,sí,
Dulces típicos,818,D.R PAQUETE DE JALAO,190.00,105.0000,5.00,5.00,,sí,
Dulces típicos,821,D.R PAQUETE DE PALETAS RODRIGUEZ,70.00,40.0000,20.00,20.00,,sí,
Dulces típicos,815,D.R PAQUETE DE RAPADURA PEQ.,195.00,105.0000,5.00,5.00,,sí,
Dulces típicos,816,D.R PAQUETE DE RAPADURA.FAMILIAR,210.00,125.0000,5.00,5.00,,sí,
Dulces típicos,817,D.R PAQUETE DE SANDWICH,190.00,105.0000,5.00,5.00,,sí,
Dulces típicos,812,D.R PASTA DE COCO LECHE Y PIÑA,190.00,105.0000,3.00,3.00,,sí,
Dulces típicos,810,D.R PASTA DE LECHE RELL. NARANJA,190.00,105.0000,4.00,4.00,,sí,
Dulces típicos,811,D.R PASTA DE LECHE Y COCO GDE,190.00,105.0000,3.00,3.00,,sí,
Dulces típicos,814,D.R PASTA DE NARANJA,195.00,110.0000,5.00,5.00,,sí,
Dulces típicos,813,D.R PASTA DE PANELA,225.00,130.0000,8.00,8.00,,sí,
Dulces típicos,8031,DR PILON,155.00,110.0000,0.00,0.00,,sí,
Dulces típicos,8025,DR. DULCE DE AJONJOLI,95.00,65.0000,0.00,0.00,,sí,
Dulces típicos,8029,DR. PALO NAVIDEÑO,180.00,125.0000,0.00,0.00,,sí,
Dulces típicos,8026,DR.CONCON DE LECHE G.DE,195.00,110.0000,0.00,0.00,,sí,
Dulces típicos,8028,DR.DULCE TRES EN UNO,160.00,90.0000,0.00,0.00,,sí,
Dulces típicos,8023,DR.PASTA DE COCO Y LECHE G.DE,180.00,105.0000,5.00,5.00,,sí,
Dulces típicos,8024,"DR.PASTA DE COCO,LECHE Y PIÑA G.DE",180.00,105.0000,-1.00,0.00,,sí,
Dulces típicos,8030,DR.PASTA DE GUAYABA GDE,180.00,105.0000,0.00,0.00,,sí,
Dulces típicos,8021,DR.PASTA DE LECHE RELL CON,180.00,105.0000,5.00,5.00,,sí,
Dulces típicos,8022,DR.PASTA DE LECHE RELL DE NARANJA,180.00,105.0000,2.00,2.00,,sí,
Dulces típicos,8020,DR.PASTA DE LECHE SOLA GRANDE,180.00,105.0000,5.00,5.00,,sí,
Dulces típicos,8027,DR.SANDWICH FAMILIAR,200.00,110.0000,0.00,0.00,,sí,
Barras de proteína,888849006038,153.21QUEST PEANUT BUTTER,345.00,171.6666,10.00,10.00,888849006038,sí,
Barras de proteína,888849000494,BARRA PROTEINA VAINILLA ALMENDRA,170.00,116.0000,0.00,0.00,888849000494,sí,
Barras de proteína,888849000630,QUEST BAR APPLE PIE,345.00,171.0000,0.00,0.00,888849000630,sí,
Barras de proteína,888849005956,QUEST BAR CAKE,380.00,199.5833,12.00,12.00,888849005956,sí,
Barras de proteína,888849004621,QUEST BAR CHOCOLATE CHIP,380.00,199.5833,13.00,13.00,888849004621,sí,
Barras de proteína,888849000432,QUEST BAR CINNAMON ROLL,180.00,63.2300,0.00,0.00,888849000432,sí,
Barras de proteína,888849000234,QUEST BAR DOUBLE CHOCOLATE,340.00,199.5833,10.00,10.00,888849000234,sí,
Barras de proteína,888849000005,QUEST BAR PROTEIN BAR 4G NET,340.00,199.5833,11.00,11.00,888849000005,sí,
Barras de proteína,888849012244,QUEST BARTHDAY CAKE,340.00,199.5833,0.00,0.00,888849012244,sí,
Barras de proteína,888849005994,QUEST CHOCOLE CHIP COOKE,345.00,171.6666,13.00,13.00,888849005994,sí,
Barras de proteína,888849006014,QUEST DOUBLE CHOCOLE CHIP COOKE,345.00,171.6666,0.00,0.00,888849006014,sí,
Barras de proteína,888849006069,QUEST OATMEAL RAISIN COOKE,155.00,102.1800,0.00,0.00,888849006069,sí,
Barras de proteína,888849006397,QUEST PEANUT BETTER BAR,200.00,144.2600,0.00,0.00,888849006397,sí,
Barras de proteína,888849008049,QUEST PEANUT CHOC. CHIP,345.00,171.6666,5.00,5.00,888849008049,sí,
Barras de proteína,888849000418,QUEST PROTEIN BAR CHOCOLATE,325.00,199.5833,11.00,11.00,888849000418,sí,
Barras de proteína,888849000456,QUEST PROTEIN BAR CHOCOLATE,215.00,130.7800,0.00,0.00,888849000456,sí,
Barras de proteína,888849003495,QUEST PROTEIN CARAMELO,345.00,171.0000,0.00,0.00,888849003495,sí,
Barras de proteína,888849010103,QUEST PROTEIN CARAMELO,380.00,203.0000,7.00,7.00,888849010103,sí,
Barras de proteína,888849010646,QUEST SNACK BAR CHOCOLATE MIXED,200.00,122.9000,0.00,0.00,888849010646,sí,
Barras de proteína,888849010707,QUEST SNACK CARAMEL ALMOND,200.00,122.9000,0.00,0.00,888849010707,sí,
Barras de proteína,888849000012,QUESTBAR CHOCOLATE CHIP,340.00,199.5833,10.00,10.00,888849000012,sí,
Barras de proteína,888849000210,QUESTBAR CHOCOLATE RASBERRY,285.00,172.3458,1.00,1.00,888849000210,sí,
Barras de proteína,8888490000470,QUESTBAR COCONUT CASHEW,170.00,98.9567,0.00,0.00,8888490000470,sí,
Barras de proteína,888849001224,QUESTBAR SMORE,380.00,203.0000,-1.00,0.00,888849001224,sí,
Despensa,8410667020174,ACEITUNA RELLENA DE JAMON,225.00,120.7627,20.00,20.00,8410667020174,sí,
Despensa,8410667020419,ACEITUNA RELLENO DE JALAPEÑO,225.00,120.7627,16.00,16.00,8410667020419,sí,
Despensa,8437001130474,ACEITUNAS ANCHOAS,130.00,77.6800,0.00,0.00,8437001130474,sí,
Despensa,8480013190219,ACEITUNAS MANZANILLA RELLENAS,160.00,81.2100,0.00,0.00,8480013190219,sí,
Despensa,8437001130450,ACEITUNAS PIMIENTOS,130.00,77.6800,0.00,0.00,8437001130450,sí,
Despensa,8480013190127,ACEITUNAS RELLENAS ANCHOA,140.00,84.7400,0.00,0.00,8480013190127,sí,
Despensa,8480013190226,ACEITUNAS RELLENAS DE PIMIENTO,150.00,90.4000,0.00,0.00,8480013190226,sí,
Despensa,866213,BUMBLE BEE EN ACEITE,80.00,42.3729,0.00,0.00,,sí,
Despensa,866203,BUMBLE BEE LIHT TUNA,75.00,47.6696,0.00,0.00,,sí,
Despensa,8701471,CARDO DE POLLO,1800.00,1262.7100,1.00,1.00,,sí,
Despensa,8411916202150,CELORIO ACERTUNAS RELLENA DE,85.00,56.5000,0.00,0.00,8411916202150,sí,
Despensa,8852021298445,CHERRSTAR ATUN EN ACEITE VEGETAL,90.00,62.0000,0.00,0.00,8852021298445,sí,
Despensa,8852021002233,CHERRYSTAR LIGTH MEAT TUNA,90.00,62.0000,0.00,0.00,8852021002233,sí,
Despensa,8410159044329,FIGARO ACEITUNAS RELLENAS,110.00,56.4973,0.00,0.00,8410159044329,sí,
Despensa,8410667005706,JOLCA ANCHOA,155.00,50.4900,0.00,0.00,8410667005706,sí,
Despensa,8423329813311,LA PEDRIZA ACERTUNA RELLENA DE,80.00,53.0000,0.00,0.00,8423329813311,sí,
Despensa,7788,NESCAFE COOKIS CREAN,1000.00,1632.8200,0.00,0.00,,sí,
Despensa,7702024004943,NESCAFE TRADICION,1400.00,1320.0000,0.00,0.00,7702024004943,sí,
Despensa,7891000372609,NESCAU DE NESTLE,2000.00,1632.8200,0.00,0.00,7891000372609,sí,
Despensa,8850468611377,SARDINAS CHERRY STAR,45.00,24.5900,0.00,0.00,8850468611377,sí,
Despensa,8410344151504,SERPIS ACEITUNA CON ANCHOA,135.00,60.0283,0.00,0.00,8410344151504,sí,
Despensa,8410344700030,SERPIS ACEITUNA PIMIENTO,125.00,60.0283,0.00,0.00,8410344700030,sí,
Despensa,8410344111508,SERPIS ACEITUNAS RELLENAS DE,40.00,25.0000,0.00,0.00,8410344111508,sí,
Despensa,8434165488663,SURTIDO EL AUTENTICO,150.00,84.3800,0.00,0.00,8434165488663,sí,
Despensa,90000,VINAGRE VALSAMICO,140.00,118.0000,1.00,1.00,,sí,
Comida y helados,84233299812189,HELADOS BON 1 PINTA VARIADOS,210.00,81.6650,0.00,0.00,84233299812189,sí,
Comida y helados,900,HOD-DOG,65.00,45.0000,0.00,0.00,,sí,
Cigarrillos y tabaco,843182100577,A. FUENTE CHATEEAU CIGARRO,825.00,450.0000,0.00,0.00,843182100577,sí,
Cigarrillos y tabaco,843182100607,ARTURO FUENTE,850.00,450.0000,4.00,4.00,843182100607,sí,
Cigarrillos y tabaco,88,CIGARROS TABACOS DOMINICANOS,125.00,73.7290,0.00,0.00,,sí,
Cigarrillos y tabaco,790690070154,CONSTANZA MENTOL GRANDE,95.00,115.2540,0.00,0.00,790690070154,sí,
Cigarrillos y tabaco,78019423,DUNHILL BLONDE BLEND,200.00,129.6600,0.00,0.00,78019423,sí,
Cigarrillos y tabaco,78019416,DUNHILL MASTER BLEND /20,120.00,115.2540,0.00,0.00,78019416,sí,
Cigarrillos y tabaco,78018662,DUNHILL PEQ.,185.00,110.7600,0.00,0.00,78018662,sí,
Cigarrillos y tabaco,853195000467,EAGLE TORCHA,250.00,145.0000,19.00,19.00,853195000467,sí,
Cigarrillos y tabaco,850043075103,ENCENDEDORAS TIPO TORCH POD,380.00,200.0000,2.00,2.00,850043075103,sí,
Cigarrillos y tabaco,853195000498,ENSENDEDORAS DE TABACO EAGLE,250.00,150.0000,0.00,0.00,853195000498,sí,
Cigarrillos y tabaco,762446440009,LONGHORN AZUL,250.00,175.0000,0.00,0.00,762446440009,sí,
Cigarrillos y tabaco,762446450008,LONGHORN NATURAL,280.00,175.0000,0.00,0.00,762446450008,sí,
Cigarrillos y tabaco,762446420001,LONGHORN ROJO,250.00,175.0000,0.00,0.00,762446420001,sí,
Cigarrillos y tabaco,762446400003,LONGHORN WINTERGREEN,250.00,175.0000,0.00,0.00,762446400003,sí,
Cigarrillos y tabaco,78020856,LUCKY STRIKE BLUE GRANDE,120.00,80.0000,0.00,0.00,78020856,sí,
Cigarrillos y tabaco,78018464,LUCKY STRIKE COVERTIBLES,65.00,45.0000,0.00,0.00,78018464,sí,
Cigarrillos y tabaco,78018068,LUCKY STRIKE FRESH CIG. /10,110.00,72.0340,0.00,0.00,78018068,sí,
Cigarrillos y tabaco,78018501,LUCKY STRIKE ORIGINAL CIG /10,60.00,43.0085,0.00,0.00,78018501,sí,
Cigarrillos y tabaco,78014626,LUCKY STRIKE RED GDE.,100.00,82.3333,0.00,0.00,78014626,sí,
Cigarrillos y tabaco,78014633,LUCKY STRIKE SILVER GDE.,120.00,83.7933,0.00,0.00,78014633,sí,
Cigarrillos y tabaco,810134310650,PLASENCIA CIGARROS,675.00,355.0000,0.00,0.00,810134310650,sí,
Cigarrillos y tabaco,844111003839,QUESADA CUBITA ROBUSTO,350.00,134.7500,13.00,13.00,844111003839,sí,
Cigarrillos y tabaco,762446820009,RED MAN,240.00,185.0000,0.00,0.00,762446820009,sí,
Cigarrillos y tabaco,89012001182,SKOAL TABACO VARIADOS,150.00,130.0000,0.00,0.00,089012001182,sí,
Cigarrillos y tabaco,762446730001,WOLF APPLE,280.00,185.0000,0.00,0.00,762446730001,sí,
Cigarrillos y tabaco,762446703005,WOLF COOL WINTERGREEN,280.00,185.0000,0.00,0.00,762446703005,sí,
Cigarrillos y tabaco,762446706006,WOLF MINT,280.00,185.0000,0.00,0.00,762446706006,sí,
Cigarrillos y tabaco,762446710003,WOLF PEACH,280.00,185.0000,0.00,0.00,762446710003,sí,
Vapes,7707200947311,VASE GO 5000. MENTHOL ICE,720.00,416.9487,0.00,0.00,7707200947311,sí,
Vapes,7751201001602,VEEV NOW BLUE RASPBERRY.8000,1050.00,600.0000,0.00,0.00,7751201001602,sí,
Vapes,7702303182898,VUSE GO 3000 APPLE SOUR,600.00,345.0000,-1.00,0.00,7702303182898,sí,
Vapes,7702303936590,VUSE GO 3000 BLUE RASPBERRY,600.00,345.0000,17.00,17.00,7702303936590,sí,
Vapes,7702303023221,VUSE GO 3000 MENTHOL,600.00,345.0000,0.00,0.00,7702303023221,sí,
Vapes,7707200941951,VUSE GO 8000 BLUEBERRY,900.00,555.9320,2.00,2.00,7707200941951,sí,
Vapes,7707200941661,VUSE GO 8000 GREEN APPLE,900.00,555.9320,2.00,2.00,7707200941661,sí,
Vapes,7707200942835,VUSE GO 8000 MENTHOL ICE,900.00,555.9320,0.00,0.00,7707200942835,sí,
Vapes,7707200940282,VUSE GO 8000 WATERMELON ICE,900.00,555.9320,0.00,0.00,7707200940282,sí,
Vapes,7702303809511,VUSE GO BERRY WAT FRUTOS R,520.00,312.7100,0.00,0.00,7702303809511,sí,
Vapes,7702303404068,VUSE GO MANGO,520.00,312.7100,0.00,0.00,7702303404068,sí,
Vapes,7702303721387,VUSE GO MENTA ICE,520.00,312.7100,0.00,0.00,7702303721387,sí,
Vapes,7702303401944,VUSE GO SANDIA,520.00,312.7100,0.00,0.00,7702303401944,sí,
Vapes,7702303142427,VUSE GO STRAWBERRY ICE ... FRESA,520.00,312.7100,0.00,0.00,7702303142427,sí,
Vapes,7702303246743,VUSE GOBERRY BLEN FRUTOS R,520.00,312.7100,0.00,0.00,7702303246743,sí,
Vapes,7702303027878,VUSEGO MAX GRAPE ICE 1500,865.00,521.0000,0.00,0.00,7702303027878,sí,
